reseña_id,freelancer_id,texto_reseña,fecha_reseña,categoria_servicio,cluster,cluster_name,pc1,pc2
rv00297,FL0075,destaca la comunicacion clara y oportuna en cada etapa del trabajo,2021-02-21,Marketing Digital,2,Comunicacion / Proyecto,0.1460960446365426,0.1855388823187843
rv00298,FL0075,el precio fue transparente desde el inicio y no hubo sorpresas al momento de pagar excelente precio para el nivel de expertise mostrado muy satisfecho con la inversion,2022-07-13,Marketing Digital,0,Precio / Desconocido,0.2023852900191435,-0.1271780600917898
rv00299,FL9415,considerando el precio cobrado el resultado fue una excelente inversion a largo plazo precio accesible y resultado de buena factura la combinacion ideal para un proyecto pequeno el precio por hora es justo y el trabajo se completo dentro del tiempo estimado,2022-03-01,desconocido,0,Precio / Desconocido,0.2783898563842431,-0.1904929779795365
rv00300,FL0075,la comunicacion fue tan buena que suplio la falta de reuniones presenciales con creces la comunicacion clara y directa facilito mucho la colaboracion desde el inicio la comunicacion a distancia fue gestionada de manera muy profesional y sin interrupciones,2023-02-11,Marketing Digital,2,Comunicacion / Proyecto,0.2117695198656982,0.3095314215999453
rv00302,FL0075,la comunicacion durante el proceso fue excepcional y mantuve total claridad sobre los avances,2023-12-26,Marketing Digital,2,Comunicacion / Proyecto,0.1142195047289122,0.1675838946289831
rv00303,FL0075,destaca la comunicacion clara y oportuna en cada etapa del trabajo,2024-01-01,Marketing Digital,2,Comunicacion / Proyecto,0.1460960446365426,0.1855388823187843
rv00304,FL0076,la calidad demostrada hace que este profesional sea una opcion de primer nivel la calidad fue aceptable pero no el nivel que se esperaba para ese encargo,2023-05-17,Desarrollo de Software,1,Calidad / Trabajo,0.2390135738941716,-0.0829212020802092
rv00305,FL0076,la calidad del trabajo entregado supero completamente mis expectativas iniciales la calidad mostrada en el primer entregable marco el tono positivo de todo el proyecto,2022-06-11,Desarrollo de Software,1,Calidad / Trabajo,0.2589267862377393,-0.0842946519772215
rv00306,FL9967,la comunicacion mejoro hacia el final pero al inicio fue muy complicada,2024-02-26,Desarrollo de Software,2,Comunicacion / Proyecto,0.1487183990904501,0.1723062356490146
rv00307,FL0076,la comunicacion a distancia fue gestionada de manera muy profesional y sin interrupciones la comunicacion con este profesional fue tan deficiente que perdimos semanas enteras,2023-08-24,Desarrollo de Software,2,Comunicacion / Proyecto,0.1657301429289975,0.2391134304312535
rv00308,FL0077,el precio cobrado fue excesivo para el resultado obtenido no lo recomiendo,2013-04-10,Diseño Gráfico,0,Precio / Desconocido,0.164150381995119,-0.1352002230970131
rv00310,FL0077,la comunicacion fue deficiente y los mensajes tardaban dias en responderse la comunicacion fue tan buena que suplio la falta de reuniones presenciales con creces la comunicacion proactiva evito malentendidos y el proyecto avanzo sin problemas,2021-08-02,Diseño Gráfico,2,Comunicacion / Proyecto,0.2147531100114964,0.3398383069237735
rv00311,FL0077,el profesional mantuvo una comunicacion puntual y detallada sobre el avance la comunicacion durante el proceso fue excepcional y mantuve total claridad sobre los avances,2023-08-04,Diseño Gráfico,2,Comunicacion / Proyecto,0.173575528513502,0.2538794696345672
rv00312,FL0078,la calidad del trabajo refleja claramente los anos de experiencia del profesional la calidad fue aceptable pero no el nivel que se esperaba para ese encargo,2023-03-11,Diseño Gráfico,1,Calidad / Trabajo,0.2586833718336636,-0.0867781198759159
rv00313,FL0078,la calidad prometida no coincidio con el trabajo real que se entrego al final la calidad fue mediocre y necesite contratar otro profesional para corregir los fallos la calidad del trabajo fue sobresaliente y se convirtio en un valor agregado real,2023-07-14,Diseño Gráfico,1,Calidad / Trabajo,0.2570902998297095,-0.0831793971262533
rv00314,FL0078,esperaba una comunicacion mas proactiva considerando el nivel de experiencia declarado,2021-02-06,Diseño Gráfico,2,Comunicacion / Proyecto,0.1744088148498191,0.1175074788485232
rv00315,FL0078,la calidad del resultado no justifico el tiempo adicional que tomo completar el encargo,2021-07-04,Diseño Gráfico,1,Calidad / Trabajo,0.1677525237124098,-0.0647111876379529
rv00316,FL0079,la comunicacion durante el proceso fue excepcional y mantuve total claridad sobre los avances,2024-01-15,Marketing Digital,2,Comunicacion / Proyecto,0.1142195047289122,0.1675838946289831
rv00318,FL0079,mejorar la comunicacion es clave para que los proximos proyectos salgan bien la comunicacion con este profesional fue tan deficiente que perdimos semanas enteras,2024-02-14,desconocido,2,Comunicacion / Proyecto,0.1739636528928327,0.2556132354397631
rv00319,FL0080,decepcionante calidad los entregables presentaron muchos errores de forma y fondo la calidad en los detalles finos fue lo que distinguio este trabajo de otros anteriores,desconocido,Marketing Digital,1,Calidad / Trabajo,0.2035274075857907,-0.0909644406042814
rv00320,FL0080,muy buen precio comparado con otros perfiles similares disponibles en la plataforma para el precio que cobro esperaba un resultado de mayor nivel y mas profesional,2021-07-05,Marketing Digital,0,Precio / Desconocido,0.2268501075121723,-0.1906387606806082
rv00321,FL0080,el unico punto debil fue la comunicacion especialmente cuando surgieron cambios en el alcance nunca recibi actualizaciones y la comunicacion fue casi inexistente la comunicacion fue tan buena que suplio la falta de reuniones presenciales con creces,2021-08-23,Marketing Digital,2,Comunicacion / Proyecto,0.1858693582810949,0.3003840706143056
rv00322,FL0081,excelente precio para el nivel de expertise mostrado muy satisfecho con la inversion,2024-09-27,Soporte Administrativo Virtual,0,Precio / Desconocido,0.1414097709237991,-0.1214848282340498
rv00323,FL0081,la comunicacion clara y directa facilito mucho la colaboracion desde el inicio la comunicacion fue uno de sus puntos mas fuertes durante todo el encargo la comunicacion efectiva permitio ajustar los entregables segun las necesidades,2023-11-02,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.2174505412156163,0.3258640967259396
rv00324,FL0081,el precio fue transparente desde el inicio y no hubo sorpresas al momento de pagar,2021-05-18,Soporte Administrativo Virtual,0,Precio / Desconocido,0.1471372663043622,-0.0621364196216014
rv00325,FL0082,siempre tuvo buena comunicacion y reporto cada cambio antes de implementarlo el unico punto debil fue la comunicacion especialmente cuando surgieron cambios en el alcance,2021-11-24,Desarrollo de Software,2,Comunicacion / Proyecto,0.1580306954760846,0.2583123990176403
rv00326,FL0082,muy buena calidad en los textos redactados con un estilo claro y preciso,2026-05-09,Desarrollo de Software,1,Calidad / Trabajo,0.1123426927290794,-0.0403739993466946
rv00327,FL9903,el precio inicial era atractivo pero los cobros adicionales lo encarecieron bastante,2020-07-07,desconocido,0,Precio / Desconocido,0.1059723384058438,-0.1100719167008875
rv00328,FL0082,el precio cobrado es muy razonable para la calidad y trabajo entregado el precio final fue justo considerando los imprevistos que surgieron durante la ejecucion el precio es muy alto comparado con otros freelancers que ofrecen la misma calidad,2023-07-05,Desarrollo de Software,0,Precio / Desconocido,0.3395654989851043,-0.2416828449277592
rv00330,FL0083,la calidad del resultado final fue impresionante lo recomiendo ampliamente la calidad del trabajo refleja claramente los anos de experiencia del profesional,2020-09-27,Diseño Gráfico,1,Calidad / Trabajo,0.2688631556539237,-0.1185111545862851
rv00331,FL0083,excelente relacion precio valor definitivamente una de las mejores inversiones del ano,2022-01-06,Diseño Gráfico,0,Precio / Desconocido,0.1150727663542557,-0.1052150396533971
rv00332,FL0083,considerando el precio cobrado el resultado fue una excelente inversion a largo plazo el precio por hora es justo y el trabajo se completo dentro del tiempo estimado,2021-04-10,Diseño Gráfico,0,Precio / Desconocido,0.2360864743958776,-0.1752990900922204
rv00334,FL9058,la calidad fue mediocre y necesite contratar otro profesional para corregir los fallos,2020-07-24,Diseño Gráfico,1,Calidad / Trabajo,0.111357659594275,-0.0258836768317109
rv00335,FL0083,la comunicacion clara y directa facilito mucho la colaboracion desde el inicio la comunicacion fue profesional y se respetaron todos los plazos establecidos la comunicacion tardia provoco que el plazo de entrega no se cumpliera,2021-08-26,Diseño Gráfico,2,Comunicacion / Proyecto,0.2128506041425618,0.3236678478359589
rv00336,FL0084,el precio es muy competitivo considerando el nivel de experiencia que demuestra muy buen precio comparado con otros perfiles similares disponibles en la plataforma,2020-08-14,Desarrollo de Software,0,Precio / Desconocido,0.2188261749408446,-0.1801047065675722
rv00337,FL0084,el precio es muy competitivo considerando el nivel de experiencia que demuestra buen precio aunque creo que podria encontrar nivel similar a un costo menor,2022-06-24,Desarrollo de Software,0,Precio / Desconocido,0.2044584589271638,-0.1472514155221023
rv00338,FL0084,la comunicacion tardia provoco que el plazo de entrega no se cumpliera la comunicacion fue excelente durante todo el proyecto sin demoras,2024-12-04,Desarrollo de Software,2,Comunicacion / Proyecto,0.2274842632918298,0.269808767813572
rv00339,FL0084,siempre tuvo buena comunicacion y reporto cada cambio antes de implementarlo,2020-12-18,Desarrollo de Software,2,Comunicacion / Proyecto,0.1220578112704597,0.1944217435631311
rv00340,FL0085,excelente calidad en la presentacion y el nivel de detalle fue excepcional excelente calidad en cada entregable muy profesional y con atencion al detalle la calidad prometida no coincidio con el trabajo real que se entrego al final,2021-05-13,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.2763980295545143,-0.0919301163365714
rv00341,FL0086,muy mala calidad los archivos entregados estaban incompletos y mal elaborados la calidad del trabajo no cumplio con los estandares prometidos en el perfil excelente calidad en cada entregable muy profesional y con atencion al detalle,2023-06-29,Marketing Digital,1,Calidad / Trabajo,0.2483588255686039,-0.0927776600537355
rv00342,FL0086,la comunicacion clara y directa facilito mucho la colaboracion desde el inicio la comunicacion con este profesional fue tan deficiente que perdimos semanas enteras,2024-03-06,Marketing Digital,2,Comunicacion / Proyecto,0.1824154833290022,0.2844660615075416
rv00343,FL0086,la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto,2023-07-08,Marketing Digital,1,Calidad / Trabajo,0.2183673435854842,-0.0535664253223855
rv00344,FL0086,la calidad fue irregular segun la etapa del proyecto en que nos encontraramos la calidad estuvo por debajo de lo esperado y requirio revision extensa antes de aceptar la calidad mejoro considerablemente despues de varias rondas de correcciones,2020-12-18,Marketing Digital,1,Calidad / Trabajo,0.2018953770614524,-0.0400476820102508
rv00345,FL0086,la comunicacion proactiva evito malentendidos y el proyecto avanzo sin problemas,2023-03-16,Marketing Digital,2,Comunicacion / Proyecto,0.1389647099604632,0.2171873209383719
rv00347,FL0087,muy buen precio comparado con otros perfiles similares disponibles en la plataforma el precio aumento a mitad del proyecto sin aviso previo lo cual fue muy decepcionante el precio es justo y el trabajo esta bien ejecutado totalmente recomendable,2021-05-27,Desarrollo de Software,0,Precio / Desconocido,0.2384438400164017,-0.1889559718403189
rv00348,FL0087,el precio subio de manera inesperada y sin fundamento claro en la segunda mitad del encargo el precio final fue justo considerando los imprevistos que surgieron durante la ejecucion el precio es muy alto comparado con otros freelancers que ofrecen la misma calidad,2024-08-22,desconocido,0,Precio / Desconocido,0.2560554552796366,-0.18588162937602
rv00349,FL9000,considerando el precio cobrado el resultado fue una excelente inversion a largo plazo el precio inicial era atractivo pero los cobros adicionales lo encarecieron bastante,2023-10-31,Desarrollo de Software,0,Precio / Desconocido,0.1990813000786454,-0.172911462204145
rv00350,FL0087,la calidad tecnica demostrada es superior a la de muchos profesionales del area,2024-10-16,Desarrollo de Software,1,Calidad / Trabajo,0.1241335172911172,-0.061032840346123
rv00351,FL0087,mejorar la comunicacion es clave para que los proximos proyectos salgan bien,2023-09-23,Desarrollo de Software,2,Comunicacion / Proyecto,0.1169401824158563,0.1683050792115083
rv00352,FL0088,la calidad tecnica demostrada es superior a la de muchos profesionales del area la calidad del trabajo refleja claramente los anos de experiencia del profesional la calidad del analisis entregado fue muy solida con datos bien fundamentados,2022-01-21,Diseño Gráfico,1,Calidad / Trabajo,0.2592624737958425,-0.1073149992354027
rv00353,FL0088,muy buen precio comparado con otros perfiles similares disponibles en la plataforma el precio cobrado es muy razonable para la calidad y trabajo entregado,2020-06-27,Diseño Gráfico,0,Precio / Desconocido,0.2875687344931171,-0.243052761109756
rv00354,FL0088,la calidad del trabajo refleja claramente los anos de experiencia del profesional,2022-01-01,Diseño Gráfico,1,Calidad / Trabajo,0.1949592355509727,-0.0666999428504464
rv00355,FL0088,muy buen precio comparado con otros perfiles similares disponibles en la plataforma el precio es muy competitivo considerando el nivel de experiencia que demuestra el precio me resulto confuso desde el inicio por la falta de claridad en el presupuesto,2020-07-21,Diseño Gráfico,0,Precio / Desconocido,0.2494259261344344,-0.182258522868063
rv00357,FL0088,el precio fue transparente desde el inicio y no hubo sorpresas al momento de pagar,2024-09-18,Diseño Gráfico,0,Precio / Desconocido,0.1471372663043622,-0.0621364196216014
rv00359,FL0088,esperaba una calidad mas alta dado el tiempo invertido en explicar los requerimientos excelente calidad en la presentacion y el nivel de detalle fue excepcional,2024-05-09,Diseño Gráfico,1,Calidad / Trabajo,0.207666004707308,-0.085050621516949
rv00360,FL0088,la calidad del diseno entregado capturo exactamente la vision del proyecto,2024-04-23,Diseño Gráfico,1,Calidad / Trabajo,0.2526716076380822,-0.063322235913514
rv00361,FL9641,destaca la comunicacion clara y oportuna en cada etapa del trabajo,2024-12-27,Desarrollo de Software,2,Comunicacion / Proyecto,0.1460960446365426,0.1855388823187843
rv00362,FL0089,muy buena comunicacion y siempre respondio mensajes dentro de pocas horas la comunicacion presento fallas importantes que afectaron el avance del proyecto la comunicacion a distancia fue gestionada de manera muy profesional y sin interrupciones,desconocido,Desarrollo de Software,2,Comunicacion / Proyecto,0.2013225399017589,0.286750132621291
rv00363,FL0089,la calidad del trabajo fue basica para los estandares del area y el presupuesto invertido,2020-09-23,Desarrollo de Software,1,Calidad / Trabajo,0.2385217391296696,-0.1174844211915109
rv00364,FL0089,la calidad fue mediocre y necesite contratar otro profesional para corregir los fallos,2021-05-03,Desarrollo de Software,1,Calidad / Trabajo,0.111357659594275,-0.0258836768317109
rv00365,FL0089,el precio aumento a mitad del proyecto sin aviso previo lo cual fue muy decepcionante,2023-04-30,Desarrollo de Software,0,Precio / Desconocido,0.1187578820849728,-0.074588319541755
rv00366,FL0090,el precio cobrado es coherente con el nivel de dedicacion y profesionalismo mostrado el precio supero el presupuesto disponible y fue necesario recortar alcance para continuar el precio subio de manera inesperada y sin fundamento claro en la segunda mitad del encargo,2023-01-14,Soporte Administrativo Virtual,0,Precio / Desconocido,0.2145863155687386,-0.1866876515457802
rv00367,FL0090,excelente calidad en la presentacion y el nivel de detalle fue excepcional la calidad del resultado final fue impresionante lo recomiendo ampliamente la calidad del trabajo refleja claramente los anos de experiencia del profesional,2021-10-18,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.3114883793319703,-0.1323454298295468
rv00368,FL0090,la calidad tecnica demostrada es superior a la de muchos profesionales del area la calidad del trabajo fue una agradable sorpresa comparado con propuestas anteriores,2024-05-01,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.2099581275731439,-0.0885852313895936
rv00369,FL0090,la comunicacion fue profesional y se respetaron todos los plazos establecidos,2024-05-04,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.1240012967263532,0.1949930469457307
rv00370,FL0090,la calidad del trabajo fue una agradable sorpresa comparado con propuestas anteriores muy mala calidad los archivos entregados estaban incompletos y mal elaborados la calidad prometida no coincidio con el trabajo real que se entrego al final,2021-08-24,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.2591897236250958,-0.0902688275678788
rv00371,FL0090,la calidad prometida no coincidio con el trabajo real que se entrego al final la calidad general del proyecto fue muy buena con minimas correcciones necesarias,2024-09-14,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.2488045590242974,-0.0588795767582777
rv00372,FL0090,la calidad demostrada hace que este profesional sea una opcion de primer nivel la calidad tecnica demostrada es superior a la de muchos profesionales del area muy buena calidad en los textos redactados con un estilo claro y preciso,2021-09-28,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.2287630805768334,-0.0935051856696222
rv00373,FL0090,la calidad mejoro considerablemente despues de varias rondas de correcciones la calidad demostrada hace que este profesional sea una opcion de primer nivel,2024-01-25,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.2013237164262449,-0.0726455542203306
rv00374,FL0091,el precio final se mantuvo dentro del presupuesto acordado muy transparente en el cobro el precio final fue justo considerando los imprevistos que surgieron durante la ejecucion,2020-08-26,Redacción y Traducción,0,Precio / Desconocido,0.2253527760291172,-0.1472740262532458
rv00375,FL0091,mejorar la comunicacion es clave para que los proximos proyectos salgan bien,2024-07-09,Redacción y Traducción,2,Comunicacion / Proyecto,0.1169401824158563,0.1683050792115083
rv00376,FL9397,la comunicacion con este profesional fue tan deficiente que perdimos semanas enteras,2023-03-02,Redacción y Traducción,2,Comunicacion / Proyecto,0.1312800769707713,0.196500269832505
rv00378,FL9712,buen precio aunque creo que podria encontrar nivel similar a un costo menor,2021-10-26,Desarrollo de Software,0,Precio / Desconocido,0.1347750894308833,-0.1113140953131377
rv00379,FL0092,el precio me parecio elevado al principio pero el resultado final lo justifico totalmente el precio refleja adecuadamente el valor del trabajo entregado sin lugar a dudas,2020-12-15,Desarrollo de Software,0,Precio / Desconocido,0.2164538729094122,-0.1796205593538569
rv00380,FL0092,la calidad demostrada hace que este profesional sea una opcion de primer nivel,2024-11-28,Desarrollo de Software,1,Calidad / Trabajo,0.1725735733942859,-0.0659565587906417
rv00381,FL0092,problemas de comunicacion hicieron que las instrucciones no se siguieran bien la comunicacion fue lo que mas valoro del trabajo realizado en este proyecto la comunicacion durante el proceso fue excepcional y mantuve total claridad sobre los avances,2023-01-17,Desarrollo de Software,2,Comunicacion / Proyecto,0.2403561564871386,0.3100882922843072
rv00382,FL0092,la calidad demostrada es inconsistente y genera dudas sobre la reproducibilidad del resultado,2022-11-23,Desarrollo de Software,1,Calidad / Trabajo,0.1517264481121133,-0.0855428040420101
rv00383,FL9916,la calidad en los detalles finos fue lo que distinguio este trabajo de otros anteriores,2023-11-25,Desarrollo de Software,1,Calidad / Trabajo,0.1548337795323481,-0.0746803549625572
rv00384,FL0092,el precio es la unica ventaja de este profesional ya que la calidad deja mucho que desear,2022-10-04,Desarrollo de Software,0,Precio / Desconocido,0.1738489573955995,-0.1018254194721543
rv00385,FL0093,la calidad demostrada hace que este profesional sea una opcion de primer nivel,2020-10-29,Diseño Gráfico,1,Calidad / Trabajo,0.1725735733942859,-0.0659565587906417
rv00386,FL0093,el precio final se mantuvo dentro del presupuesto acordado muy transparente en el cobro buen precio aunque creo que podria encontrar nivel similar a un costo menor el precio acordado se respeto en todo momento sin cobros adicionales inesperados,2021-11-29,Diseño Gráfico,0,Precio / Desconocido,0.2489616199289662,-0.1924985724050106
rv00388,FL9612,el precio del proyecto no incluia lo que prometia el brief inicial lo que fue un engano,2021-03-07,Desarrollo de Software,0,Precio / Desconocido,0.139903427194421,-0.0752880653441818
rv00389,FL0094,el precio es justo y el trabajo esta bien ejecutado totalmente recomendable,2021-12-03,Desarrollo de Software,0,Precio / Desconocido,0.1593195436601762,-0.1105845236364572
rv00391,FL0095,la comunicacion durante el proceso fue excepcional y mantuve total claridad sobre los avances la mala comunicacion llevo a tener que contratar a alguien mas para retomar el proyecto,2023-08-30,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.1626175161447001,0.2375953625187372
rv00392,FL0095,el precio fue tan competitivo que opte por asignarle dos proyectos adicionales de inmediato el precio es justo y el trabajo esta bien ejecutado totalmente recomendable el precio esta por encima del mercado y el trabajo no justifica esa diferencia,2024-01-25,Soporte Administrativo Virtual,0,Precio / Desconocido,0.246228566914302,-0.1746694844333789
rv00393,FL0095,considerando el precio cobrado el resultado fue una excelente inversion a largo plazo,2021-11-25,Soporte Administrativo Virtual,0,Precio / Desconocido,0.1816762919592413,-0.1379400815428791
rv00396,FL0095,muy caro en precio para lo entregado la relacion fue completamente desequilibrada el precio fue transparente desde el inicio y no hubo sorpresas al momento de pagar,2021-06-30,desconocido,0,Precio / Desconocido,0.1882955339511944,-0.1224861144080996
rv00397,FL0095,el precio es razonable si se considera el tiempo ahorrado y los resultados obtenidos,2022-04-20,Soporte Administrativo Virtual,0,Precio / Desconocido,0.1049417658034626,-0.0980773408486428
rv00399,FL0096,la falta de comunicacion retraso el proyecto y genero muchas confusiones la comunicacion fue tan buena que suplio la falta de reuniones presenciales con creces,2022-08-26,Diseño Gráfico,2,Comunicacion / Proyecto,0.1867296972731266,0.2711266052307239
rv00402,FL0096,la calidad fue irregular segun la etapa del proyecto en que nos encontraramos la calidad del resultado final fue impresionante lo recomiendo ampliamente excelente calidad en la presentacion y el nivel de detalle fue excepcional,2021-07-20,Diseño Gráfico,1,Calidad / Trabajo,0.2739792675059403,-0.0861279543456767
rv00403,FL0096,excelente precio para el nivel de expertise mostrado muy satisfecho con la inversion,2021-06-23,Diseño Gráfico,0,Precio / Desconocido,0.1414097709237991,-0.1214848282340498
rv00404,FL0096,el precio aumento a mitad del proyecto sin aviso previo lo cual fue muy decepcionante,2022-04-07,Diseño Gráfico,0,Precio / Desconocido,0.1187578820849728,-0.074588319541755
rv00405,FL0097,su comunicacion fue sobresaliente especialmente al gestionar cambios de ultimo momento,2020-11-07,Desarrollo de Software,2,Comunicacion / Proyecto,0.1104561809762904,0.1727328781898093
rv00407,FL0098,siempre tuvo buena comunicacion y reporto cada cambio antes de implementarlo,2020-09-28,Diseño Gráfico,2,Comunicacion / Proyecto,0.1220578112704597,0.1944217435631311
rv00408,FL0098,la falta de comunicacion retraso el proyecto y genero muchas confusiones,desconocido,Diseño Gráfico,2,Comunicacion / Proyecto,0.1385562225930893,0.211561110223497
rv00409,FL0098,la calidad prometida no coincidio con el trabajo real que se entrego al final,2024-08-23,Diseño Gráfico,1,Calidad / Trabajo,0.1907821205022986,-0.0592384395978001
rv00411,FL0098,la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto excelente calidad en cada entregable muy profesional y con atencion al detalle,2024-01-11,Diseño Gráfico,1,Calidad / Trabajo,0.2642688735088446,-0.0720668090453972
rv00413,FL0099,la calidad demostrada hace que este profesional sea una opcion de primer nivel la calidad del codigo fue limpia bien documentada y facil de mantener la calidad estuvo por debajo de lo esperado y requirio revision extensa antes de aceptar,2021-11-28,Desarrollo de Software,1,Calidad / Trabajo,0.2252537823816783,-0.0781668799218538
rv00415,FL0099,excelente precio para el nivel de expertise mostrado muy satisfecho con la inversion el precio me resulto confuso desde el inicio por la falta de claridad en el presupuesto,2024-02-26,Desarrollo de Software,0,Precio / Desconocido,0.1899556277495508,-0.1323744747825486
rv00417,FL0100,la comunicacion presento fallas importantes que afectaron el avance del proyecto,2024-02-09,Desarrollo de Software,2,Comunicacion / Proyecto,0.1509651739973845,0.2177420024027806
rv00419,FL0100,el precio refleja adecuadamente el valor del trabajo entregado sin lugar a dudas,2024-01-14,Desarrollo de Software,0,Precio / Desconocido,0.1720340063585657,-0.139504172149233
rv00420,FL0100,el precio negociado incluyo revisiones ilimitadas lo que lo hizo aun mas conveniente excelente relacion precio valor definitivamente una de las mejores inversiones del ano,2023-11-17,Desarrollo de Software,0,Precio / Desconocido,0.1443463821980428,-0.1417197468741912
rv00421,FL0100,la comunicacion fue adecuada aunque podria mejorar la frecuencia de los reportes la comunicacion proactiva evito malentendidos y el proyecto avanzo sin problemas la comunicacion a distancia fue gestionada de manera muy profesional y sin interrupciones,2021-10-06,Desarrollo de Software,2,Comunicacion / Proyecto,0.1991821871789876,0.2995549318446708
rv00422,FL0100,la calidad del diseno entregado capturo exactamente la vision del proyecto muy mala calidad los archivos entregados estaban incompletos y mal elaborados,2024-03-25,Desarrollo de Software,1,Calidad / Trabajo,0.1733093706267816,-0.0555426536176408
rv00423,FL9572,la comunicacion fue excelente durante todo el proyecto sin demoras,2023-06-24,Redacción y Traducción,2,Comunicacion / Proyecto,0.2156832106747728,0.2276770675238476
rv00424,FL0101,el precio final fue justo considerando los imprevistos que surgieron durante la ejecucion,2021-03-12,Redacción y Traducción,0,Precio / Desconocido,0.1613436481455438,-0.0864065730813781
rv00425,FL0101,el precio es alto pero completamente justificado por la especializacion que demuestra,2023-03-18,Redacción y Traducción,0,Precio / Desconocido,0.1209592557097022,-0.1242526453941179
rv00426,FL0102,la comunicacion fue muy irregular lo que dificulto la coordinacion del equipo,2021-06-30,Redacción y Traducción,2,Comunicacion / Proyecto,0.0948698538826571,0.1683714548151009
rv00427,FL0102,la calidad tecnica demostrada es superior a la de muchos profesionales del area la calidad del trabajo fue sobresaliente y se convirtio en un valor agregado real,2022-11-20,Redacción y Traducción,1,Calidad / Trabajo,0.2037596605338347,-0.0907506884842631
rv00429,FL0102,esperaba una calidad mas alta dado el tiempo invertido en explicar los requerimientos excelente calidad en cada entregable muy profesional y con atencion al detalle la calidad estuvo por debajo de lo esperado y requirio revision extensa antes de aceptar,2023-06-19,Redacción y Traducción,1,Calidad / Trabajo,0.2245771168560517,-0.0806596009942906
rv00430,FL0102,problemas de comunicacion hicieron que las instrucciones no se siguieran bien su comunicacion fue sobresaliente especialmente al gestionar cambios de ultimo momento el unico punto debil fue la comunicacion especialmente cuando surgieron cambios en el alcance,2020-10-12,Redacción y Traducción,2,Comunicacion / Proyecto,0.1946968778874671,0.2924534575582141
rv00431,FL0102,mejorar la comunicacion es clave para que los proximos proyectos salgan bien la comunicacion fue tan buena que suplio la falta de reuniones presenciales con creces,2023-05-10,Redacción y Traducción,2,Comunicacion / Proyecto,0.1769260351825909,0.2489682995010178
rv00432,FL0103,la calidad del trabajo entregado supero completamente mis expectativas iniciales la calidad tecnica demostrada es superior a la de muchos profesionales del area la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto,2023-07-12,Diseño Gráfico,1,Calidad / Trabajo,0.2920451752171152,-0.1294736692368686
rv00433,FL0103,muy buena comunicacion y siempre respondio mensajes dentro de pocas horas,2023-09-19,Diseño Gráfico,2,Comunicacion / Proyecto,0.1180026790813689,0.1690849015994657
rv00434,FL0103,excelente calidad en cada entregable muy profesional y con atencion al detalle,2024-11-27,Diseño Gráfico,1,Calidad / Trabajo,0.1612876950790295,-0.0495860318616334
rv00435,FL0104,la calidad visible en los entregables justifica plenamente recontratarlo en futuros proyectos,2022-07-30,Desarrollo de Software,1,Calidad / Trabajo,0.1205939982199617,-0.0446874767211685
rv00436,FL0104,la calidad del trabajo fue sobresaliente y se convirtio en un valor agregado real la calidad de la documentacion adjunta fue tan buena como la del trabajo principal,2021-07-19,Desarrollo de Software,1,Calidad / Trabajo,0.2302201412230151,-0.0646925730664315
rv00437,FL0105,la calidad final fue buena aunque el proceso fue mas largo de lo necesario decepcionante calidad los entregables presentaron muchos errores de forma y fondo,2023-08-10,Redacción y Traducción,1,Calidad / Trabajo,0.2067146716261287,-0.0718407266658392
rv00438,FL0105,para el precio que cobro esperaba un resultado de mayor nivel y mas profesional precio accesible y resultado de buena factura la combinacion ideal para un proyecto pequeno,2023-06-24,Redacción y Traducción,0,Precio / Desconocido,0.2323276011619481,-0.1432979203067716
rv00439,FL0106,problemas de comunicacion hicieron que las instrucciones no se siguieran bien la mala comunicacion llevo a tener que contratar a alguien mas para retomar el proyecto,2024-01-30,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.1831841267565629,0.251691131087313
rv00440,FL0106,la calidad del codigo fue limpia bien documentada y facil de mantener la calidad fue aceptable pero no el nivel que se esperaba para ese encargo,2024-03-26,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.2247637180835809,-0.0672215741512294
rv00441,FL0106,la calidad fue irregular segun la etapa del proyecto en que nos encontraramos la calidad prometida no coincidio con el trabajo real que se entrego al final,2022-09-18,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.2289629577291006,-0.0377565580959173
rv00442,FL9970,la comunicacion efectiva permitio ajustar los entregables segun las necesidades,2021-07-31,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.1080395463826961,0.1582087066287197
rv00443,FL0106,el precio final supero el presupuesto acordado sin ninguna justificacion razonable,desconocido,Soporte Administrativo Virtual,0,Precio / Desconocido,0.1597985729492486,-0.1466117680329631
